DATE,LEVEL
3/12/80,686.8398
3/13/80,677.97
3/14/80,675.97
3/17/80,662.2898
3/18/80,671.95
3/19/80,680.3699
3/20/80,673.71
3/21/80,671.72
3/24/80,658.0698
3/25/80,654.0198
3/26/80,653.8198
3/27/80,633.3499
3/28/80,625.3298
3/31/80,620.3899
4/1/80,610.1699
4/2/80,608.95
4/3/80,623.0698
4/7/80,635.1099
4/8/80,628.5298
4/9/80,637.46
4/10/80,642.0798
4/11/80,649.22
4/14/80,641.3198
4/15/80,643.2
4/16/80,647.1699
4/17/80,638.95
4/18/80,630.3899
4/21/80,636.0798
4/22/80,642.8699
4/23/80,646.7598
4/24/80,654.1299
4/25/80,659.7
4/28/80,647.6799
4/29/80,649.0198
4/30/80,643.3799
5/1/80,646.7898
5/2/80,649.0598
5/5/80,660.6799
5/6/80,654.3298
5/7/80,673.6399
5/8/80,679
5/9/80,688.4399
5/12/80,687.1599
5/13/80,684.6599
5/14/80,689.0498
5/15/80,680.3999
5/16/80,679.0598
5/19/80,681.48
5/20/80,665.1199
5/21/80,668.1399
5/22/80,683.1699
5/23/80,688.7598
5/27/80,696.3999
5/28/80,686.0298
5/29/80,680.5298
5/30/80,682.5
6/2/80,669.9199
6/3/80,662.74
6/4/80,672.3899
6/5/80,660.5498
6/6/80,670.0298
6/9/80,675.95
6/10/80,674.4299
6/11/80,685.46
6/12/80,690.0798
6/13/80,697.45
6/16/80,690.97
6/17/80,694.0898
6/18/80,696.5198
6/19/80,695.8899
6/20/80,701.1799
6/23/80,714.1299
6/24/80,712.0698
6/25/80,718.8699
6/26/80,711.1799
6/27/80,716.6899
6/30/80,720.9199
7/1/80,724.7598
7/2/80,735.5298
7/3/80,736.2698
7/7/80,732.3298
7/8/80,727.1599
7/9/80,717.0298
7/10/80,716.4399
7/11/80,716.1899
7/14/80,728.3499
7/15/80,718.3599
7/16/80,718.73
7/17/80,723.24
7/18/80,723.5498
7/21/80,721.49
7/22/80,730.0598
7/23/80,741.5298
7/24/80,740.8098
7/25/80,749.2898
7/28/80,749.5598
7/29/80,754.0498
7/30/80,742.7598
7/31/80,755.1499
8/1/80,758.95
8/4/80,763.6799
8/5/80,762.9099
8/6/80,764.5999
8/7/80,762.2898
8/8/80,774.0298
8/11/80,763.2
8/12/80,772.0298
8/13/80,772.74
8/14/80,772.5999
8/15/80,762.3899
8/18/80,757.9199
8/19/80,756.73
8/20/80,765.3098
8/21/80,763.5598
8/22/80,757.95
8/25/80,752.3398
8/26/80,765.1099
8/27/80,760.3198
8/28/80,759.4199
8/29/80,767.2998
9/2/80,774.2798
9/3/80,776.22
9/4/80,776.6299
9/5/80,776.5498
9/8/80,789.95
9/9/80,788.47
9/10/80,789.97
9/11/80,796.7998
9/12/80,793.8799
9/15/80,800.8198
9/16/80,807.4399
9/17/80,808.8699
9/18/80,814.1599
9/19/80,822.3799
9/22/80,822.2598
9/23/80,816.5698
9/24/80,817.6499
9/25/80,819.5598
9/26/80,801.9199
9/29/80,798.5098
9/30/80,810.1799
10/1/80,815.8098
10/2/80,802.8999
10/3/80,808.5
10/6/80,823.1799
10/7/80,822.23
10/8/80,825.49
10/9/80,836.9399
10/10/80,838.0498
10/13/80,847.5398
10/14/80,843.2
10/15/80,838.24
10/16/80,839.5999
10/17/80,841.0798
10/20/80,845.5798
10/21/80,846.6799
10/22/80,853.5198
10/23/80,846.98
10/24/80,846.8098
10/27/80,835.5898
10/28/80,842.7798
10/29/80,841.4099
10/30/80,842.5798
10/31/80,835.5999
11/3/80,848.46
11/5/80,851.0999
11/6/80,836.7698
11/7/80,833.45
11/10/80,815.8198
11/11/80,813.0198
11/12/80,822.3899
11/13/80,811.98
11/14/80,818.8799
11/17/80,821.5198
11/18/80,831.8899
11/19/80,832.8899
11/20/80,844.2798
11/21/80,837.6199
11/24/80,816.7698
11/25/80,818.8699
11/26/80,819.96
11/28/80,824
12/1/80,802.5898
12/2/80,806.5898
12/3/80,801.1199
12/4/80,793.0298
12/5/80,784.5098
12/8/80,774.1899
12/9/80,759.5698
12/10/80,751.8499
12/11/80,722.8298
12/12/80,735.3799
12/15/80,759.8499
12/16/80,759.3799
12/17/80,765.3398
12/18/80,762.8398
12/19/80,770.9399
12/22/80,773.0898
12/23/80,773.8599
12/24/80,764.72
12/29/80,756.5098
12/30/80,748.3098
12/31/80,762.6599
1/2/81,764.6599
1/5/81,775.46
1/6/81,780.5
1/7/81,773.2598
1/8/81,761.3999
1/9/81,756.1599
1/12/81,753.4099
1/13/81,755.95
1/14/81,759.5198
1/15/81,750.45
1/16/81,746.1299
1/19/81,740.2998
1/20/81,743.6599
1/21/81,738.9199
1/22/81,731.3999
1/23/81,728.6099
1/26/81,729.1299
1/27/81,722.1399
1/28/81,719.8899
1/29/81,709.2598
1/30/81,714.2
2/2/81,704.3599
2/3/81,716.96
2/4/81,709.7898
2/5/81,715.9099
2/6/81,731.9199
2/9/81,724.1899
2/10/81,722.46
2/11/81,722.75
2/12/81,714.8599
2/13/81,717.1299
2/17/81,717.74
2/18/81,715.0198
2/19/81,724.6199
2/20/81,716.23
2/23/81,713.4199
2/24/81,713.0298
2/25/81,705.1299
2/26/81,700.1199
2/27/81,693.47
3/2/81,675.3799
3/3/81,683.8298
3/4/81,669.3599
3/5/81,671.49
3/6/81,678.0198
3/9/81,678.7898
3/10/81,671.8298
3/11/81,661.0098
3/12/81,671.0598
3/13/81,666.6199
3/16/81,662.5698
3/17/81,675.6699
3/18/81,669.3298
3/19/81,669.3899
3/20/81,665.72
3/23/81,677.0798
3/24/81,687.98
3/25/81,684.2898
3/26/81,689.2798
3/27/81,686.4299
3/30/81,682.2898
3/31/81,692.2998
4/1/81,688.1699
4/2/81,688.3699
4/3/81,684.3398
4/6/81,689.5098
4/7/81,693.9099
4/8/81,694.2998
4/9/81,695.2998
4/10/81,690.3298
4/13/81,686.74
4/14/81,685.3799
4/15/81,680.6299
4/16/81,684.99
4/20/81,688.0999
4/21/81,696.3799
4/22/81,691.7898
4/23/81,692.4399
4/24/81,691.6299
4/27/81,694.5398
4/28/81,686.8899
4/29/81,684.3599
4/30/81,682.8499
5/1/81,683.75
5/4/81,669.4299
5/5/81,666.6599
5/6/81,669.6299
5/7/81,671.8198
5/8/81,677.0198
5/11/81,667.96
5/12/81,656.3499
5/13/81,657
5/14/81,659.3098
5/15/81,652.3599
5/18/81,659.6899
5/19/81,659.5898
5/20/81,664.3899
5/21/81,660.6899
5/22/81,665.1199
5/26/81,672.48
5/27/81,677.71
5/28/81,680.46
5/29/81,686.5498
6/1/81,681.7998
6/2/81,681.0498
6/3/81,667.6699
6/4/81,670.3599
6/5/81,677.6399
6/8/81,681.5198
6/9/81,678.9199
6/10/81,685.1599
6/11/81,678.1099
6/12/81,680.21
6/15/81,680.5298
6/16/81,675.1499
6/17/81,675.7898
6/18/81,680.8899
6/19/81,677.45
6/22/81,672.3198
6/23/81,671.49
6/24/81,666.4299
6/25/81,662.1099
6/26/81,654.5798
6/29/81,646.75
6/30/81,642.9299
7/1/81,648.5698
7/2/81,649.3398
7/6/81,661.6299
7/7/81,659.7798
7/8/81,656.0999
7/9/81,659.9399
7/10/81,665.8398
7/13/81,669.3599
7/14/81,661.5198
7/15/81,660.5999
7/16/81,662.1699
7/17/81,662.6399
7/20/81,655.3298
7/21/81,653.9299
7/22/81,653.0298
7/23/81,658.9299
7/24/81,662.0999
7/27/81,658.0999
7/28/81,663.46
7/29/81,669.5999
7/30/81,664.73
7/31/81,672.1599
8/3/81,664.6399
8/4/81,662.7698
8/5/81,663.73
8/6/81,665.5298
8/7/81,663.5698
8/10/81,661.5398
8/11/81,664.3899
8/12/81,668.2798
8/13/81,664.1899
8/14/81,666.6799
8/17/81,667.23
8/18/81,667.3298
8/19/81,670.6499
8/20/81,664.0498
8/21/81,659.8699
8/24/81,646.0198
8/25/81,643.6799
8/26/81,650.7998
8/27/81,654.72
8/28/81,655.1899
8/31/81,650.0898
9/1/81,653.1899
9/2/81,653.75
9/3/81,658.3198
9/4/81,655.0398
9/8/81,652.98
9/9/81,660.5398
9/10/81,665.1899
9/11/81,665.73
9/14/81,670.0898
9/15/81,670.5298
9/16/81,662.75
9/17/81,660.3499
9/18/81,661.8398
9/21/81,664.6599
9/22/81,660.3398
9/23/81,660.6199
9/24/81,660.5999
9/25/81,650.1799
9/28/81,649.9299
9/29/81,651.8398
9/30/81,649.2598
10/1/81,647.2698
10/2/81,656.0598
10/5/81,655.46
10/6/81,654.9099
10/7/81,651.0498
10/8/81,649.7798
10/9/81,649.5598
10/12/81,651.0798
10/13/81,660.7598
10/14/81,654.5498
10/15/81,652.3298
10/16/81,653.3398
10/19/81,652.5598
10/20/81,643.5498
10/21/81,644.5398
10/22/81,645.1799
10/23/81,646.0798
10/26/81,642.0398
10/27/81,646.72
10/28/81,649.9399
10/29/81,651.9199
10/30/81,651.22
11/2/81,648.7
11/3/81,647.7898
11/4/81,648.8999
11/5/81,650.4299
11/6/81,647.5898
11/9/81,649.1099
11/10/81,646.0198
11/11/81,644.0999
11/12/81,646.2798
11/13/81,648.5598
11/16/81,641.1599
11/17/81,637.74
11/18/81,632
11/19/81,629.22
11/20/81,622.8098
11/23/81,613.1499
11/24/81,613.0798
11/25/81,616.1299
11/27/81,617.8398
11/30/81,621.8699
12/1/81,622.9099
12/2/81,623.97
12/3/81,619.2998
12/4/81,617.0999
12/7/81,604.2898
12/8/81,599.1699
12/9/81,598.1699
12/10/81,589.4099
12/11/81,587.25
12/14/81,587.0898
12/15/81,576.8198
12/16/81,582.3298
12/17/81,589.3799
12/18/81,585.3298
12/21/81,579.8799
12/22/81,581.2
12/23/81,585.9399
12/24/81,594.7898
12/28/81,599.4099
12/29/81,589.8799
12/30/81,588.22
12/31/81,587.1799
1/4/82,593.6099
1/5/82,594.98
1/6/82,607.0498
1/7/82,606.6399
1/8/82,610.6699
1/11/82,608.5
1/12/82,611.6499
1/13/82,612.0898
1/14/82,618.74
1/15/82,621.2998
1/18/82,617.0999
1/19/82,613.22
1/20/82,618.6599
1/21/82,621.5698
1/22/82,619.95
1/25/82,615.3499
1/26/82,620.5498
1/27/82,624.2898
1/28/82,625.9199
1/29/82,634.1199
2/1/82,635.5
2/2/82,634.0698
2/3/82,640.23
2/4/82,637.73
2/5/82,638.73
2/8/82,629.8999
2/9/82,634.1699
2/10/82,629.8699
2/11/82,627.9299
2/12/82,626.9099
2/16/82,632.0498
2/17/82,632.7798
2/18/82,632.2798
2/19/82,627.5598
2/22/82,632.7898
2/23/82,627.96
2/24/82,627.5198
2/25/82,625.0798
2/26/82,619.8699
3/1/82,622.8599
3/2/82,629.5198
3/3/82,626.6699
3/4/82,630.97
3/5/82,629.6299
3/8/82,626.2698
3/9/82,630.1299
3/10/82,628.6299
3/11/82,628.96
3/12/82,625.8899
3/15/82,625.5098
3/16/82,623.2698
3/17/82,631.7698
3/18/82,632.4299
3/19/82,628.7998
3/22/82,640.6199
3/23/82,641.24
3/24/82,640.6399
3/25/82,636.3699
3/26/82,638.8999
3/29/82,640.99
3/30/82,642.8599
3/31/82,642.99
4/1/82,648.72
4/2/82,650.1099
4/5/82,654.7598
4/6/82,653.0999
4/7/82,648.0498
4/8/82,651.7898
4/12/82,655.0198
4/13/82,656.5398
4/14/82,659.4199
4/15/82,656.6399
4/16/82,657.2698
4/19/82,652.9099
4/20/82,660.8999
4/21/82,662.48
4/22/82,661.4199
4/23/82,667.6799
4/26/82,670.5698
4/27/82,666.5098
4/28/82,661.5398
4/29/82,665.1799
4/30/82,666.1699
5/3/82,664.5098
5/4/82,663.71
5/5/82,663.9199
5/6/82,666.95
5/7/82,668.2798
5/10/82,668.6199
5/11/82,671.5898
5/12/82,669.21
5/13/82,665.3999
5/14/82,669.5298
5/17/82,674.6699
5/18/82,671.2598
5/19/82,670.7898
5/20/82,668.1599
5/21/82,669.2898
5/24/82,665.8398
5/25/82,669.2598
5/26/82,671.2898
5/27/82,671.2798
5/28/82,667.6799
6/1/82,654.0098
6/2/82,647.9099
6/3/82,648.1899
6/4/82,645.3098
6/7/82,644.1699
6/8/82,637.8198
6/9/82,635.49
6/10/82,642.0498
6/11/82,646.4199
6/14/82,632.6899
6/15/82,638.5798
6/16/82,633.8699
6/17/82,623.6199
6/18/82,628.96
6/21/82,640.1599
6/22/82,644.1499
6/23/82,649.5598
6/24/82,645.1699
6/25/82,649.7898
6/28/82,647.8599
6/29/82,650.0098
6/30/82,647.5898
7/1/82,654.0698
7/2/82,651.0198
7/6/82,645.46
7/7/82,636.6599
7/8/82,641.98
7/9/82,653.95
7/12/82,659.8298
7/13/82,664.5298
7/14/82,667.1599
7/15/82,668.7798
7/16/82,670.8098
7/19/82,663.8098
7/20/82,670.3398
7/21/82,669.6799
7/22/82,667.0198
7/23/82,665.49
7/26/82,665.48
7/27/82,660.47
7/28/82,653.6499
7/29/82,657.2998
7/30/82,661.6599
8/2/82,667.1399
8/3/82,667.6799
8/4/82,667.73
8/5/82,667.0498
8/6/82,668.7998
8/9/82,660.6699
8/10/82,655.0999
8/11/82,659.5398
8/12/82,662.9099
8/13/82,667.24
8/16/82,661.75
8/17/82,662.22
8/18/82,672.25
8/19/82,673.8799
8/20/82,667.8599
8/23/82,670.6299
8/24/82,675.8499
8/25/82,679.71
8/26/82,675.0398
8/27/82,665.6699
8/30/82,663.0198
8/31/82,660.1699
9/1/82,663.0798
9/2/82,674.6799
9/3/82,674.0698
9/7/82,669.7798
9/8/82,671.5498
9/9/82,666.6599
9/10/82,654.0999
9/13/82,654.6599
9/14/82,649.6499
9/15/82,653.6699
9/16/82,655.47
9/17/82,645.21
9/20/82,645.0798
9/21/82,645.5298
9/22/82,649.5999
9/23/82,659.1499
9/24/82,664.5898
9/27/82,662.73
9/28/82,657.7998
9/29/82,644.6599
9/30/82,640.8699
10/1/82,631.8499
10/4/82,627.0298
10/5/82,629.6599
10/6/82,628.5698
10/7/82,643.95
10/8/82,645.0999
10/11/82,655
10/12/82,657.3699
10/13/82,655.0698
10/14/82,652.8098
10/15/82,653.96
10/18/82,651.5298
10/19/82,648.9199
10/20/82,646.1499
10/21/82,643.8799
10/22/82,647.46
10/25/82,640.0898
10/26/82,642.0398
10/27/82,636.99
10/28/82,635.2798
10/29/82,637.1499
11/1/82,636.2698
11/2/82,636.6699
11/3/82,646.1599
11/4/82,645.71
11/5/82,652
11/8/82,650.1199
11/9/82,652.24
11/10/82,653.3198
11/11/82,658.8799
11/12/82,661.0098
11/15/82,659.4299
11/16/82,662.8499
11/17/82,655.6099
11/18/82,657.6499
11/19/82,651.5398
11/22/82,648.6899
11/23/82,650.5
11/24/82,652.2998
11/26/82,651.0999
11/29/82,654.9299
11/30/82,662.5798
12/1/82,661.75
12/2/82,651.48
12/3/82,648.2998
12/6/82,645.1399
12/7/82,651.0999
12/8/82,644.6899
12/9/82,653.1499
12/10/82,645.6499
12/13/82,646.6899
12/14/82,643.8098
12/15/82,649.3899
12/16/82,650.1699
12/17/82,654.5198
12/20/82,655.6799
12/21/82,658.5698
12/22/82,654.6299
12/23/82,659.6499
12/27/82,664.8098
12/28/82,663.5898
12/29/82,660.5498
12/30/82,653.98
12/31/82,655.0498
1/3/83,657.98
1/4/83,657.8799
1/5/83,664.95
1/6/83,667.5798
1/7/83,670.6099
1/10/83,672.8398
1/11/83,670.1699
1/12/83,673.3999
1/13/83,676.7
1/14/83,681.0698
1/17/83,682.98
1/18/83,681.6599
1/19/83,677.7
1/20/83,683.6299
1/21/83,678.8599
1/24/83,675.21
1/25/83,668.3699
1/26/83,662.97
1/27/83,663.5698
1/28/83,660.2998
1/31/83,659.6199
2/1/83,665.5898
2/2/83,666
2/3/83,664.0498
2/4/83,669.72
2/7/83,671.99
2/8/83,663.97
2/9/83,666.4099
2/10/83,673.7898
2/11/83,675.25
2/14/83,679.5398
2/15/83,679.8398
2/16/83,673.8999
2/17/83,670.1899
2/18/83,672.3999
2/22/83,659.98
2/23/83,667.1699
2/24/83,669.5598
2/25/83,664.73
2/28/83,652.0798
3/1/83,660.47
3/2/83,664.96
3/3/83,664.0198
3/4/83,658.1799
3/7/83,659.25
3/8/83,657.0498
3/9/83,661.8799
3/10/83,658.8398
3/11/83,659.6399
3/14/83,670.2
3/15/83,671.48
3/16/83,672.2698
3/17/83,674.3198
3/18/83,676.23
3/21/83,679.3198
3/22/83,681.2798
3/23/83,685.4099
3/24/83,690.8699
3/25/83,688.4299
3/28/83,692.23
3/29/83,694.6899
3/30/83,695.1699
3/31/83,696.0198
4/4/83,702.21
4/5/83,705.96
4/6/83,706.96
4/7/83,711.4199
4/8/83,713.8298
4/11/83,713.3599
4/12/83,715.5
4/13/83,714.22
4/14/83,708.1799
4/15/83,701.5298
4/18/83,706.49
4/19/83,705.2798
4/20/83,706.3298
4/21/83,702.8198
4/22/83,708.8699
4/25/83,711.7698
4/26/83,711.3999
4/27/83,707.2
4/28/83,702.25
4/29/83,702.8398
5/2/83,696.1799
5/3/83,698.21
5/4/83,698.3799
5/5/83,700.1399
5/6/83,702.98
5/9/83,699.5999
5/10/83,702.3899
5/11/83,696.6299
5/12/83,693.1099
5/13/83,694.1399
5/16/83,705.9199
5/17/83,708.8699
5/18/83,707.2598
5/19/83,709.0198
5/20/83,710.0798
5/23/83,709.3198
5/24/83,705.3899
5/25/83,706.0098
5/26/83,710.24
5/27/83,706.5898
5/31/83,706.5398
6/1/83,700.3098
6/2/83,705.5398
6/3/83,706.9399
6/6/83,701.22
6/7/83,706.6299
6/8/83,707.6799
6/9/83,711.0598
6/10/83,710.75
6/13/83,714.1799
6/14/83,709.4399
6/15/83,710.8799
6/16/83,712.5698
6/17/83,710.8499
6/20/83,714.7898
6/21/83,714.6699
6/22/83,712.5798
6/23/83,717.4099
6/24/83,724.1899
6/27/83,723.4399
6/28/83,717.6399
6/29/83,718.4199
6/30/83,715.5898
7/1/83,713.5198
7/5/83,712.0698
7/6/83,710.0298
7/7/83,716.72
7/8/83,714.5598
7/11/83,715.96
7/12/83,715.6499
7/13/83,716.72
7/14/83,716.0298
7/15/83,715.6399
7/18/83,714.2998
7/19/83,715.7698
7/20/83,729.1899
7/21/83,725.7998
7/22/83,733.4399
7/25/83,736.6799
7/26/83,736.3398
7/27/83,737.7698
7/28/83,743.1599
7/29/83,740.7898
8/1/83,750.8398
8/2/83,751.3999
8/3/83,754.3298
8/4/83,753.3298
8/5/83,760.2
8/8/83,756.8499
8/9/83,751.3198
8/10/83,762.0999
8/11/83,760.4299
8/12/83,761.8198
8/15/83,774.8398
8/16/83,767.6099
8/17/83,766.0999
8/18/83,762.6699
8/19/83,761.5
8/22/83,765.3098
8/23/83,765.6299
8/24/83,763.2598
8/25/83,761.5999
8/26/83,762.1399
8/29/83,755.2998
8/30/83,753.49
8/31/83,753.7798
9/1/83,750.0398
9/2/83,748.3799
9/6/83,752.2998
9/7/83,752.47
9/8/83,753.4199
9/9/83,757.5999
9/12/83,755.6199
9/13/83,748.75
9/14/83,746.8999
9/15/83,746.0498
9/16/83,749.24
9/19/83,752.8899
9/20/83,749.2
9/21/83,756.25
9/22/83,755.1499
9/23/83,750.9399
9/26/83,748.6299
9/27/83,751.6299
9/28/83,743.0999
9/29/83,737.2698
9/30/83,733.2998
10/3/83,724.3499
10/4/83,729.1499
10/5/83,734.8799
10/6/83,734.95
10/7/83,733.47
10/10/83,736.45
10/11/83,733.3499
10/12/83,729.45
10/13/83,736.1599
10/14/83,736.7
10/17/83,739.98
10/18/83,738.3499
10/19/83,736.1799
10/20/83,730.5198
10/21/83,730.73
10/24/83,728.1799
10/25/83,730.0198
10/26/83,722.0398
10/27/83,726.6099
10/28/83,727.2
10/31/83,724.3499
11/1/83,727.95
11/2/83,730.1599
11/3/83,732.71
11/4/83,737.5098
11/7/83,737.3899
11/8/83,739.5298
11/9/83,738.73
11/10/83,736.2598
11/11/83,731.6599
11/14/83,732.2
11/15/83,729.8999
11/16/83,723.72
11/17/83,721.1299
11/18/83,721.3198
11/21/83,720.7698
11/22/83,721.24
11/23/83,723.2598
11/28/83,732.6899
11/29/83,731.7698
11/30/83,724.98
12/1/83,729.0098
12/2/83,727.0898
12/5/83,725.21
12/6/83,729.6599
12/7/83,730.4199
12/8/83,732.1199
12/9/83,733.8098
12/12/83,735.3699
12/13/83,730.2998
12/14/83,731
12/15/83,726.5398
12/16/83,724.8699
12/19/83,731.46
12/20/83,739.1599
12/21/83,740.0298
12/22/83,746.3599
12/23/83,756.5898
12/27/83,770.7998
12/28/83,766.3198
12/29/83,759.9299
12/30/83,761.5298
1/3/84,747.23
1/4/84,750.7898
1/5/84,753.5999
1/6/84,752.0898
1/9/84,755.2698
1/10/84,761.8098
1/11/84,763.98
1/12/84,769.1599
1/13/84,771.2898
1/16/84,770.5598
1/17/84,773.5098
1/18/84,774.6799
1/19/84,774.45
1/20/84,770.1299
1/23/84,766.74
1/24/84,770.6899
1/25/84,769.1199
1/26/84,769.7798
1/27/84,781.46
1/30/84,776.0698
1/31/84,769.5198
2/1/84,782.0298
2/2/84,774.45
2/3/84,769.3398
2/6/84,764.5898
2/7/84,764.1199
2/8/84,767.1599
2/9/84,758.99
2/10/84,752.96
2/13/84,744.3999
2/14/84,744.8398
2/15/84,749.6499
2/16/84,749.95
2/17/84,754.72
2/21/84,754.8398
