DATE,LEVEL
12/23/86,437.7
12/24/86,439.5198
12/25/86,439.5198
12/26/86,439.5198
12/29/86,441.2898
12/30/86,441.6299
12/31/86,442.72
1/1/87,442.72
1/2/87,443.1899
1/5/87,443.4099
1/6/87,444.5798
1/7/87,452.23
1/8/87,458.3499
1/9/87,460.2798
1/12/87,464.3499
1/13/87,466.74
1/14/87,463.3699
1/15/87,471.1499
1/16/87,473.98
1/19/87,468.8098
1/20/87,470.48
1/21/87,463.8899
1/22/87,469.5999
1/23/87,471.8398
1/26/87,469.8398
1/27/87,478.3298
1/28/87,479.3599
1/29/87,478.2
1/30/87,478.0798
2/2/87,483.1699
2/3/87,483.99
2/4/87,486.7698
2/5/87,491.7798
2/6/87,498.5
2/9/87,503.8999
2/10/87,500.6099
2/11/87,500.7898
2/12/87,496.71
2/13/87,499.97
2/16/87,509.0898
2/17/87,512.5398
2/18/87,519.3599
2/19/87,508.7
2/20/87,517.24
2/23/87,515.8398
2/24/87,514.5999
2/25/87,519.5198
2/26/87,521.1699
2/27/87,523.23
3/2/87,527.25
3/3/87,525.5
3/4/87,532.3899
3/5/87,532.1899
3/6/87,527.2
3/9/87,525.2898
3/10/87,528.9199
3/11/87,526.6299
3/12/87,529.2898
3/13/87,532.0798
3/16/87,529.7598
3/17/87,533.8298
3/18/87,533.8198
3/19/87,529.7598
3/20/87,536.7798
3/23/87,542.2998
3/24/87,548.5498
3/25/87,544.9399
3/26/87,543.5498
3/27/87,546.6599
3/30/87,534.0398
3/31/87,532.5698
4/1/87,526.3499
4/2/87,530.3098
4/3/87,524
4/6/87,532.2
4/7/87,531.6399
4/8/87,528.72
4/9/87,525.1299
4/10/87,518.2
4/13/87,513.0198
4/14/87,510.7598
4/15/87,514.3098
4/16/87,521.6799
4/17/87,521.6799
4/20/87,521.6799
4/21/87,519.1499
4/22/87,523.3198
4/23/87,526.3699
4/24/87,535.5198
4/27/87,531.73
4/28/87,541.23
4/29/87,545.5498
4/30/87,548.73
5/1/87,553.6099
5/4/87,553.6099
5/5/87,552.72
5/6/87,558.4099
5/7/87,556.0698
5/8/87,569.0999
5/11/87,580.5198
5/12/87,575.1399
5/13/87,580.5498
5/14/87,584.7798
5/15/87,587.5
5/18/87,588.3799
5/19/87,594.0999
5/20/87,583.2698
5/21/87,578.1099
5/22/87,581.6399
5/25/87,581.6399
5/26/87,577.7898
5/27/87,575.8999
5/28/87,578.96
5/29/87,591.1699
6/1/87,598.9199
6/2/87,596.6399
6/3/87,600.71
6/4/87,595.2998
6/5/87,599.0698
6/8/87,599.0098
6/9/87,608.8499
6/10/87,606.4199
6/11/87,604.5
6/12/87,615.3298
6/15/87,621.1499
6/16/87,621.1699
6/17/87,624.2798
6/18/87,617
6/19/87,609.5698
6/22/87,603.98
6/23/87,609.6599
6/24/87,614.5698
6/25/87,612.6599
6/26/87,616.48
6/29/87,616.4199
6/30/87,614.8799
7/1/87,611.3899
7/2/87,618.49
7/3/87,625.8799
7/6/87,633.1199
7/7/87,636.8699
7/8/87,634.5398
7/9/87,638.1899
7/10/87,641.1899
7/13/87,642.6799
7/14/87,647.0298
7/15/87,651.6099
7/16/87,658.1499
7/17/87,655.0999
7/20/87,646.5298
7/21/87,643.8799
7/22/87,631.4099
7/23/87,630.2698
7/24/87,632.0198
7/27/87,629.5198
7/28/87,636.45
7/29/87,642.8098
7/30/87,639.49
7/31/87,636.7798
8/3/87,629.6799
8/4/87,622.5698
8/5/87,624.98
8/6/87,610.0098
8/7/87,600.46
8/10/87,606.75
8/11/87,615.72
8/12/87,618.5898
8/13/87,619.5898
8/14/87,621.0898
8/17/87,611.3499
8/18/87,601.8999
8/19/87,594.5298
8/20/87,591.24
8/21/87,597
8/24/87,603.4299
8/25/87,609.4199
8/26/87,609.97
8/27/87,609.0398
8/28/87,610.0999
8/31/87,610.0999
9/1/87,616.4199
9/2/87,610.3999
9/3/87,615.3499
9/4/87,617.3599
9/7/87,619.73
9/8/87,617.2998
9/9/87,610.2598
9/10/87,611.23
9/11/87,613.6199
9/14/87,617.3799
9/15/87,615.21
9/16/87,619.5098
9/17/87,626.2798
9/18/87,632.8298
9/21/87,634.3599
9/22/87,634.8198
9/23/87,639.3999
9/24/87,628.6299
9/25/87,636.7
9/28/87,644.0999
9/29/87,644.1599
9/30/87,643.49
10/1/87,645.3999
10/2/87,647.99
10/5/87,648.98
10/6/87,643.99
10/7/87,641.8599
10/8/87,646.1599
10/9/87,643.8198
10/12/87,636.2998
10/13/87,639.5698
10/14/87,632.0198
10/15/87,626.46
10/16/87,626.46
10/19/87,560.0198
10/20/87,495.5898
10/21/87,529
10/22/87,499.0498
10/23/87,488.5498
10/26/87,458.5498
10/27/87,463.7
10/28/87,451.6399
10/29/87,458.0898
10/30/87,476.5298
11/2/87,469.48
11/3/87,450.45
11/4/87,437.9399
11/5/87,446.3799
11/6/87,441.3799
11/9/87,427.0598
11/10/87,429.3098
11/11/87,447.22
11/12/87,464.3899
11/13/87,457.8499
11/16/87,459.8499
11/17/87,453.1699
11/18/87,453.9399
11/19/87,447.1099
11/20/87,445.5898
11/23/87,452.9299
11/24/87,461.6299
11/25/87,454.5
11/26/87,453.6699
11/27/87,451.0898
11/30/87,431.5598
12/1/87,431.0999
12/2/87,434.4299
12/3/87,433.8799
12/4/87,432.3499
12/7/87,437.6399
12/8/87,444.9099
12/9/87,448.4099
12/10/87,443.3699
12/11/87,452.0898
12/14/87,452.4299
12/15/87,457.24
12/16/87,462.5298
12/17/87,466.96
12/18/87,470.0898
12/21/87,480.3599
12/22/87,479.48
12/23/87,485.9399
12/24/87,491.5398
12/25/87,491.5398
12/28/87,491.5398
12/29/87,474.8999
12/30/87,482.9399
12/31/87,469.97
1/1/88,469.97
1/4/88,479.5098
1/5/88,490.99
1/6/88,490.5798
1/7/88,490.5298
1/8/88,486.7
1/11/88,482.8599
1/12/88,477.2898
1/13/88,475.5598
1/14/88,478.49
1/15/88,490.3699
1/18/88,491.1599
1/19/88,484.95
1/20/88,480.97
1/21/88,479.4399
1/22/88,485.8599
1/25/88,484.2998
1/26/88,485.6899
1/27/88,484.9399
1/28/88,490.1799
1/29/88,491.99
2/1/88,488.5398
2/2/88,487.5999
2/3/88,485.3799
2/4/88,485.4199
2/5/88,477.47
2/8/88,465.9299
2/9/88,469.5298
2/10/88,472.5598
2/11/88,475.75
2/12/88,476.9299
2/15/88,478.3499
2/16/88,477.0598
2/17/88,480.7898
2/18/88,477.3999
2/19/88,475.6099
2/22/88,482.4099
2/23/88,485.3398
2/24/88,485.7898
2/25/88,492.0298
2/26/88,487.74
2/29/88,488.3098
3/1/88,491.9299
3/2/88,499.2598
3/3/88,500.5898
3/4/88,506.6699
3/7/88,504.6299
3/8/88,503.73
3/9/88,503.7598
3/10/88,509.1599
3/11/88,502.72
3/14/88,504.98
3/15/88,509.3398
3/16/88,506.7598
3/17/88,507.3398
3/18/88,514.8699
3/21/88,511.7898
3/22/88,510.24
3/23/88,509.1699
3/24/88,495.6199
3/25/88,491.2998
3/28/88,485.48
3/29/88,490.3699
3/30/88,488.3198
3/31/88,484.3298
4/1/88,484.3298
4/4/88,484.3298
4/5/88,482.97
4/6/88,485.0698
4/7/88,489.5298
4/8/88,494.5999
4/11/88,504.6499
4/12/88,503.25
4/13/88,504.5698
4/14/88,498.25
4/15/88,495.7998
4/18/88,498.3799
4/19/88,501.46
4/20/88,498.0898
4/21/88,499.5999
4/22/88,493.8398
4/25/88,495.8899
4/26/88,502.4199
4/27/88,504.0999
4/28/88,503.4399
4/29/88,502.8999
5/2/88,502.8999
5/3/88,504.23
5/4/88,500.8398
5/5/88,499.3098
5/6/88,502.5898
5/9/88,501.6499
5/10/88,500.9299
5/11/88,490.96
5/12/88,495.25
5/13/88,497.9199
5/16/88,496.46
5/17/88,499.97
5/18/88,496.8098
5/19/88,492
5/20/88,494.7698
5/23/88,493.6199
5/24/88,499.72
5/25/88,501
5/26/88,500.2698
5/27/88,499.8599
5/30/88,499.8599
5/31/88,499.98
6/1/88,506.0398
6/2/88,507.3098
6/3/88,509.73
6/6/88,514.3298
6/7/88,510.8298
6/8/88,513.0898
6/9/88,516.8499
6/10/88,519.0698
6/13/88,515.9199
6/14/88,523.7898
6/15/88,524.5298
6/16/88,522.6199
6/17/88,519.1599
6/20/88,518.0999
6/21/88,522.6599
6/22/88,527.8499
6/23/88,528.0498
6/24/88,525.7998
6/27/88,517.3999
6/28/88,521.8198
6/29/88,521.3599
6/30/88,522.0798
7/1/88,522.4299
7/4/88,519.8999
7/5/88,521.9299
7/6/88,526.1099
7/7/88,521.97
7/8/88,528.2698
7/11/88,528.1899
7/12/88,522.9199
7/13/88,526.5398
7/14/88,524.2998
7/15/88,523.7998
7/18/88,521.49
7/19/88,520.25
7/20/88,526.3899
7/21/88,525.6499
7/22/88,520.3699
7/25/88,518.3098
7/26/88,518.3098
7/27/88,518.98
7/28/88,519.21
7/29/88,522.74
8/1/88,526.6699
8/2/88,524.8198
8/3/88,527.6899
8/4/88,528.96
8/5/88,530.8398
8/8/88,530.7598
8/9/88,526.8699
8/10/88,520.8098
8/11/88,519.1299
8/12/88,521.4199
8/15/88,515.8699
8/16/88,518.3098
8/17/88,519.8899
8/18/88,520.8899
8/19/88,523.8198
8/22/88,520.45
8/23/88,516.3599
8/24/88,516.7598
8/25/88,505.6399
8/26/88,502.95
8/29/88,502.95
8/30/88,498.4299
8/31/88,498.0798
9/1/88,491.5298
9/2/88,496.2
9/5/88,501.71
9/6/88,502.6899
9/7/88,499.3999
9/8/88,494.6699
9/9/88,494.2598
9/12/88,496.0898
9/13/88,499.3799
9/14/88,501.7598
9/15/88,503.0798
9/16/88,502.4299
9/19/88,502.3699
9/20/88,505.8999
9/21/88,512.8599
9/22/88,510.6399
9/23/88,511.75
9/26/88,511.74
9/27/88,516.1099
9/28/88,517.3098
9/29/88,522.3098
9/30/88,521.3799
10/3/88,514.8699
10/4/88,516.0398
10/5/88,521.73
10/6/88,525.2798
10/7/88,526.9099
10/10/88,526.5098
10/11/88,525.0298
10/12/88,518.21
10/13/88,522.8799
10/14/88,525.72
10/17/88,531.5999
10/18/88,530.6899
10/19/88,532.25
10/20/88,532.8098
10/21/88,531.5298
10/24/88,528.25
10/25/88,528.0999
10/26/88,528.9099
10/27/88,529.3699
10/28/88,531.21
10/31/88,529.95
11/1/88,531.4399
11/2/88,527.3298
11/3/88,525.7798
11/4/88,524.7798
11/7/88,520.5098
11/8/88,526.5698
11/9/88,522.3298
11/10/88,522.49
11/11/88,515.7798
11/14/88,514.23
11/15/88,516.5698
11/16/88,517.96
11/17/88,522.5798
11/18/88,522.47
11/21/88,519.0398
11/22/88,521.98
11/23/88,526.4299
11/24/88,525.2598
11/25/88,514.3098
11/28/88,511.3999
11/29/88,512.96
11/30/88,514.5798
12/1/88,510.5898
12/2/88,506.71
12/5/88,505.72
12/6/88,507.3899
12/7/88,508.6699
12/8/88,504.6299
12/9/88,502.45
12/12/88,503.4199
12/13/88,504.7
12/14/88,505.6499
12/15/88,507.7798
12/16/88,510.8499
12/19/88,509.8799
12/20/88,511.7998
12/21/88,510.4299
12/22/88,509.3699
12/23/88,510.71
12/26/88,510.71
12/27/88,510.71
12/28/88,516
12/29/88,520.5598
12/30/88,517.6699
1/2/89,517.6699
1/3/89,514.6199
1/4/89,517.5798
1/5/89,519.5298
1/6/89,522.97
1/9/89,528.75
1/10/89,530.0698
1/11/89,529.5298
1/12/89,534.3098
1/13/89,537.5798
1/16/89,540.5598
1/17/89,539.3599
1/18/89,546.4199
1/19/89,551.8298
1/20/89,553.7698
1/23/89,555.8499
1/24/89,560.5498
1/25/89,559.9399
1/26/89,565.97
1/27/89,579.2898
1/30/89,590.25
1/31/89,592.8899
2/1/89,589.3499
2/2/89,590.4099
2/3/89,598.0598
2/6/89,590.6699
2/7/89,598.8899
2/8/89,605.6299
2/9/89,600.71
2/10/89,594.1499
2/13/89,587.8499
2/14/89,592.4199
2/15/89,592.0598
2/16/89,588.0999
2/17/89,590.71
2/20/89,597.3398
2/21/89,595.9399
2/22/89,588.0598
2/23/89,583.1299
2/24/89,583.96
2/27/89,580.0999
2/28/89,581.75
3/1/89,587.24
3/2/89,592.5798
3/3/89,598.24
3/6/89,602.1899
3/7/89,605.2798
3/8/89,605.25
3/9/89,603.0898
3/10/89,605.7998
3/13/89,613.6299
3/14/89,620.1599
3/15/89,618.9399
3/16/89,616.4299
3/17/89,604.9099
3/20/89,599.22
3/21/89,604.6599
3/22/89,597.7898
3/23/89,600.25
3/24/89,600.25
3/27/89,600.25
3/28/89,604.1699
3/29/89,604.5
3/30/89,598.0398
3/31/89,605.5
4/3/89,609.46
4/4/89,610.3999
4/5/89,609.0498
4/6/89,601.5298
4/7/89,599.5098
4/10/89,593.47
4/11/89,595.3098
4/12/89,595.8198
4/13/89,594.5598
4/14/89,601.8398
4/17/89,603.2
4/18/89,608.98
4/19/89,612.6599
4/20/89,606.0298
4/21/89,605.0598
4/24/89,605.3298
4/25/89,607.99
4/26/89,614.46
4/27/89,621.0999
4/28/89,621.7698
5/1/89,621.7698
5/2/89,617.3799
5/3/89,618.1599
5/4/89,622.0498
5/5/89,626.0999
5/8/89,622.9099
5/9/89,624.5498
5/10/89,622.1699
5/11/89,620.2898
5/12/89,627.6799
5/15/89,631.8098
5/16/89,627.96
5/17/89,633.5598
5/18/89,639.8499
5/19/89,647.9199
5/22/89,639.47
5/23/89,634.3499
5/24/89,628.7798
5/25/89,629.9399
5/26/89,631.0298
5/29/89,631.0298
5/30/89,627.99
5/31/89,623.4099
6/1/89,620.1399
6/2/89,619.9199
6/5/89,616.7
6/6/89,622.2998
6/7/89,625.3899
6/8/89,632.9299
6/9/89,632.5298
6/12/89,631.4099
6/13/89,626.8899
6/14/89,630.0098
6/15/89,628.8398
6/16/89,633.0598
6/19/89,637.3999
6/20/89,640.3899
6/21/89,642.5498
6/22/89,644.8699
6/23/89,641.6299
6/26/89,645.2
6/27/89,653.1199
6/28/89,654.0598
6/29/89,645.9199
6/30/89,636.74
7/3/89,641.3098
7/4/89,643.8999
7/5/89,640.49
7/6/89,640.0098
7/7/89,648.2798
7/10/89,650.0598
7/11/89,666.5298
7/12/89,668.2598
7/13/89,668.6199
7/14/89,673.3098
7/17/89,675.7598
7/18/89,675.22
7/19/89,680.97
7/20/89,680.9099
7/21/89,678.1299
7/24/89,671.0598
7/25/89,674.1199
7/26/89,672.6599
7/27/89,678.3899
7/28/89,684.9399
7/31/89,683.0798
8/1/89,681.6699
8/2/89,686.2698
8/3/89,685.8298
8/4/89,692.1499
8/7/89,696.2898
8/8/89,698.3899
8/9/89,702.0298
8/10/89,698.1399
8/11/89,700.21
8/14/89,694.3298
8/15/89,694.3999
8/16/89,700.1899
8/17/89,704.5198
8/18/89,708.98
8/21/89,708.8699
8/22/89,707.6899
8/23/89,711.1499
8/24/89,714.3899
8/25/89,715.6499
8/28/89,715.6499
8/29/89,710.6799
8/30/89,710.8198
8/31/89,712.7998
9/1/89,718.6499
9/4/89,722.45
9/5/89,724.45
9/6/89,713.99
9/7/89,721.45
9/8/89,723.8398
9/11/89,716.8899
9/12/89,715.98
9/13/89,717.1299
9/14/89,711.3799
9/15/89,706.71
9/18/89,711.2
9/19/89,707.48
9/20/89,710.0098
9/21/89,713.3098
9/22/89,710.1099
9/25/89,706.9399
9/26/89,699.8999
9/27/89,698.47
9/28/89,686.6299
9/29/89,688.95
10/2/89,686.9299
10/3/89,695.74
10/4/89,693.7898
10/5/89,684.6499
10/6/89,683.4399
10/9/89,674.2798
10/10/89,665.8298
10/11/89,665.8499
10/12/89,671.5298
10/13/89,670.45
10/16/89,649.6099
10/17/89,641.24
10/18/89,651.6299
10/19/89,657.3799
10/20/89,654.3198
10/23/89,657.46
10/24/89,645.3799
10/25/89,649.1099
10/26/89,639.4099
10/27/89,625.21
10/30/89,634.6199
10/31/89,643.74
11/1/89,648.98
11/2/89,647.1899
11/3/89,652.8899
11/6/89,651.8599
11/7/89,654.3899
11/8/89,662.1099
11/9/89,661.49
11/10/89,666
11/13/89,665.9399
11/14/89,666.3699
11/15/89,662.99
11/16/89,664.9199
11/17/89,668.4099
11/20/89,656.9099
11/21/89,657.49
11/22/89,659.6399
11/23/89,668.1199
11/24/89,668.6899
11/27/89,670.9399
11/28/89,676.2698
11/29/89,680.3799
11/30/89,686.7698
12/1/89,697.0698
12/4/89,694.7598
12/5/89,702.0198
12/6/89,710.1299
12/7/89,708.0298
12/8/89,713.0898
12/11/89,711
12/12/89,714.6399
12/13/89,721.5198
12/14/89,715.72
12/15/89,708.97
12/18/89,713.1199
12/19/89,708.1899
12/20/89,713.7898
12/21/89,711.48
12/22/89,714.1899
12/25/89,714.1899
12/26/89,714.1899
12/27/89,724.5999
12/28/89,725.5098
12/29/89,732.75
1/1/90,732.75
1/2/90,736.1699
1/3/90,745.1199
1/4/90,741.45
1/5/90,739.98
1/8/90,736
1/9/90,737.5098
1/10/90,730.3499
1/11/90,731.95
1/12/90,720.5098
1/15/90,716.49
1/16/90,711.3098
1/17/90,718.8198
1/18/90,707.6299
1/19/90,707.0698
1/22/90,695.5898
1/23/90,693.7698
1/24/90,690
1/25/90,693.4399
1/26/90,700.8599
1/29/90,706.3999
1/30/90,704.3499
1/31/90,708.98
2/1/90,711.5498
2/2/90,714.3999
2/5/90,712.3599
2/6/90,704.0598
2/7/90,699.9099
2/8/90,707.0798
2/9/90,701.7998
2/12/90,694.0298
2/13/90,695.97
2/14/90,697.5198
2/15/90,702.23
2/16/90,705.8799
2/19/90,697.1399
2/20/90,691.0798
2/21/90,685.7998
2/22/90,688.6899
2/23/90,678.8499
2/26/90,685.6499
2/27/90,687.3398
2/28/90,687.6399
3/1/90,682.3198
3/2/90,687.3298
3/5/90,679.8999
3/6/90,675.49
3/7/90,679.8298
3/8/90,685.8198
3/9/90,681.0398
3/12/90,679.6299
3/13/90,680.1499
3/14/90,680.6299
3/15/90,683.3499
3/16/90,692.21
3/19/90,684.3398
3/20/90,690.96
3/21/90,688.0598
3/22/90,690.72
3/23/90,698.3298
3/26/90,705.25
3/27/90,695.45
3/28/90,698.1299
3/29/90,694.46
3/30/90,689.8298
4/2/90,681.7598
4/3/90,687.6099
4/4/90,684.8198
4/5/90,687.2598
4/6/90,681.6499
4/9/90,685.6599
4/10/90,682.5298
4/11/90,681.8999
4/12/90,683.9299
4/13/90,683.9299
4/16/90,683.9299
4/17/90,681.5999
4/18/90,678.95
4/19/90,672.4299
4/20/90,673.1599
4/23/90,664.5898
4/24/90,664.7998
4/25/90,659.6399
4/26/90,656.73
4/27/90,648.3999
4/30/90,648.1599
5/1/90,652.5598
5/2/90,658.6399
5/3/90,657.7898
5/4/90,666.2
5/7/90,666.2
5/8/90,672.3098
5/9/90,666.3599
5/10/90,664.5898
5/11/90,670.4199
5/14/90,684.0298
5/15/90,683.3198
5/16/90,686.0498
5/17/90,705.5898
5/18/90,700.8899
5/21/90,704.8699
5/22/90,713.8899
5/23/90,706.5398
5/24/90,703.3599
5/25/90,699.7898
5/28/90,699.7898
5/29/90,710.74
5/30/90,726.3999
5/31/90,726.0498
6/1/90,734.1899
6/4/90,736.5398
6/5/90,736.8499
6/6/90,730.2
6/7/90,736.3499
6/8/90,732.6699
6/11/90,728.7898
6/12/90,735.5198
6/13/90,746.3298
6/14/90,745.6099
6/15/90,742.2998
6/18/90,735.5398
6/19/90,735.2898
6/20/90,735.75
6/21/90,735.48
6/22/90,738.0198
6/25/90,745.1599
6/26/90,745.5698
6/27/90,737.4199
6/28/90,731.8799
6/29/90,737.75
7/2/90,737.0498
7/3/90,736.7998
7/4/90,731.8198
7/5/90,724.25
7/6/90,727.0398
7/9/90,727.23
7/10/90,724.1299
7/11/90,734.3699
7/12/90,737.3499
7/13/90,741.1299
7/16/90,748.95
7/17/90,751.5098
7/18/90,747.5598
7/19/90,743.0198
7/20/90,746.8799
7/23/90,737.3499
7/24/90,737.73
7/25/90,738.73
7/26/90,732.2998
7/27/90,728.0598
7/30/90,723.71
7/31/90,726.71
8/1/90,730.7798
8/2/90,720.0598
8/3/90,713.7698
8/6/90,695.4299
8/7/90,700.2898
8/8/90,700.8398
8/9/90,703.1499
8/10/90,699.7
8/13/90,695.2798
8/14/90,699.7
8/15/90,701.3098
8/16/90,695.96
8/17/90,681.7998
8/20/90,676.8298
8/21/90,661.5098
8/22/90,660.6799
8/23/90,651.3298
8/24/90,654.8699
8/27/90,654.8699
8/28/90,667.24
8/29/90,667.21
8/30/90,675.9299
8/31/90,678.73
9/3/90,679.98
9/4/90,674.2
9/5/90,675.3699
9/6/90,665.5798
9/7/90,666.3098
9/10/90,674.8098
9/11/90,673.97
9/12/90,673.23
9/13/90,668.46
9/14/90,657.95
9/17/90,658.2698
9/18/90,648.7998
9/19/90,649.3098
9/20/90,633.96
9/21/90,636.6299
9/24/90,628.5798
9/25/90,631.3599
9/26/90,631.72
9/27/90,634.49
9/28/90,628.46
10/1/90,641.3999
10/2/90,650.0698
10/3/90,659.2698
10/4/90,653.8398
10/5/90,676.6499
10/8/90,695.7798
10/9/90,674.5298
10/10/90,670.5198
10/11/90,664.3899
10/12/90,663.9099
10/15/90,664.4099
10/16/90,658.5198
10/17/90,653.6199
10/18/90,658.2998
10/19/90,660.3599
10/22/90,664.98
10/23/90,672.8098
10/24/90,667.5298
10/25/90,660.73
10/26/90,652.6399
10/29/90,652.3298
10/30/90,643.3699
10/31/90,648.5798
11/1/90,641.6199
11/2/90,642.5298
11/5/90,649
11/6/90,655.4399
11/7/90,652.0498
11/8/90,644.71
11/9/90,646.0498
11/12/90,649.6099
11/13/90,651.0798
11/14/90,647.7798
11/15/90,652.2798
11/16/90,654.8098
11/19/90,665.2798
11/20/90,671.47
11/21/90,674.9299
11/22/90,675.49
11/23/90,688.9299
11/26/90,683.1299
11/27/90,685.5198
11/28/90,680.6699
11/29/90,678.0698
11/30/90,682.1699
12/3/90,686.4299
12/4/90,681.23
12/5/90,683.1799
12/6/90,691.21
12/7/90,693.1699
12/10/90,694.2698
12/11/90,689.1199
12/12/90,686.1799
12/13/90,691.0198
12/14/90,689.8899
12/17/90,686.5198
12/18/90,687.7598
12/19/90,693.1499
12/20/90,686.7798
12/21/90,688.5798
12/24/90,686.1499
